       vid      speed    waitTime  roadId  probability  timestamp
407   796  82.411131  110.461476       3     0.994404        248
542  1040  13.412075   26.436270       3     0.862754        248
691  1526  25.212788  117.057597       3     0.828362        248
774   708  75.905678  136.111596       3     0.816968        248
895  1026  17.069884  108.358263       3     0.817238        248



       vid      speed    waitTime  roadId  probability  timestamp
7     1426   8.004014   27.486117      10     0.819476        249
84     867  18.050415   95.910272      10     0.808517        249
175    765  27.397200   70.565922      10     0.918010        249
307   1820  24.030763   69.181358      10     0.906314        249
325    441  65.242600  109.296067      10     0.786248        249
355    222  23.651367   63.316946      10     0.837398        249
366   1560  12.932450   71.525372      10     0.918244        249
393    156  17.653061   74.264634      10     0.753513        249
428    827   3.405213   89.530571      10     0.841215        249
429      8  60.488364  104.019183      10     0.928367        249
450   1709  17.990472   13.564264      10     0.886260        249
486   1161  46.433779  118.179432      10     0.813709        249
751   1930   6.660834  117.998618      10     0.866690        249
783   1839  87.298323  113.538597      10     0.817141        249
938    872  23.851010    7.495369      10     0.955257        249
948   1327  50.913780  130.760715      10     0.963967        249
1120  1586  32.186772  103.936371      10     0.925279        249
1173   869   7.045624  114.905467      10     0.843701        249
1316  1618   8.104335   90.090584      10     0.782274        249



      vid     speed    waitTime  roadId  probability  timestamp
233  1173  7.703362  136.762107       1     0.837489        250



    vid      speed    waitTime  roadId  probability  timestamp
17  770  10.257955  121.720613       5     0.917985        251



Empty DataFrame
Columns: [vid, speed, waitTime, roadId, probability, timestamp]
Index: []



     vid      speed    waitTime  roadId  probability  timestamp
289  608  74.259491  110.080164      10     0.793962        253



     vid      speed    waitTime  roadId  probability  timestamp
22  1660  12.168863  136.845621       8     0.892280        254
26  1938  30.802072  103.170063       8     0.936611        254



      vid      speed    waitTime  roadId  probability  timestamp
79   1405  26.112255   60.860509       8     0.930011        255
179   670  23.348882  109.376645       8     0.779620        255
181   369   2.096002   99.421339       8     0.937896        255
209     6  16.118795  131.019780       8     0.769902        255
280  1509   1.849770  149.528544       8     0.931949        255
288   244  69.982721  146.405053       8     0.835690        255
308   642  15.300939   47.600821       8     0.980665        255
366   382  17.384493   17.517433       8     0.976878        255
469  1971  12.474942   65.156702       8     0.762810        255
472  1761  26.490070   22.584911       8     0.983687        255
502  1244  85.247570  135.376906       8     0.948383        255



      vid      speed    waitTime  roadId  probability  timestamp
26    571  77.858327  137.776302       4     0.915289        256
203    99   0.021324  145.499120       4     0.976894        256
397   142  12.708222   97.653437       4     0.858838        256
420  1411  15.773548  138.227370       4     0.979822        256
452  1934   8.898534   91.645561       4     0.989874        256



      vid      speed    waitTime  roadId  probability  timestamp
155  1067  69.992681  114.881611       1     0.866618        257
208  1101  21.933027   67.134066       1     0.916625        257
229  1646  66.589416  107.365124       1     0.927938        257
263   313  23.019984   71.669091       1     0.956171        257
359  1919  88.342531  146.004032       1     0.764189        257
694  1865  78.762022  117.051603       1     0.783424        257
731   576  28.166897  137.193332       1     0.756032        257
810  1274   6.454570   75.923974       1     0.909749        257
888  1245  29.177727   81.160431       1     0.827404        257
950  1355  21.940917   24.568345       1     0.856988        257



      vid      speed    waitTime  roadId  probability  timestamp
26   1270  56.628962  148.242768       9     0.999933        258
183  1601  29.054028   41.192596       9     0.896088        258
391  1561  26.296425   24.632148       9     0.821455        258
421   457  16.028071  106.980255       9     0.976224        258
567  1266  69.768263  104.685383       9     0.924545        258
645   691   3.252170  117.322119       9     0.919459        258
689  1385  11.206575  149.658461       9     0.948564        258
719   335  85.915778  135.340090       9     0.804898        258
881   986  34.336443  130.648815       9     0.781123        258
893  1009  27.589087   26.240471       9     0.782302        258



      vid      speed    waitTime  roadId  probability  timestamp
51    496  82.905899  146.642911       8     0.847728        259
98   1156   3.176993   56.826887       8     0.966928        259
178   398  38.427802  117.314850       8     0.767166        259
289  1417   7.722695   46.880592       8     0.786571        259
566   470  17.264300   69.429719       8     0.806662        259
598   871  89.232698  101.148460       8     0.829248        259
617  1525  45.468882  107.725336       8     0.904473        259
693  1524  51.065903  114.592861       8     0.875413        259
746  1633  11.361742  141.481184       8     0.926612        259



      vid      speed    waitTime  roadId  probability  timestamp
42    963   0.034749  127.615928       6     0.935937        260
171  1297  61.146266  147.609392       6     0.774015        260
226  1216  11.517311    4.005001       6     0.912373        260
492   134   8.012219   63.360738       6     0.998513        260
567  1643  48.670368  147.851921       6     0.771244        260



       vid      speed    waitTime  roadId  probability  timestamp
32     416  10.214885    4.018548       6     0.847579        261
40     986  72.751583  105.803839       6     0.899716        261
50     286  44.264629  145.045985       6     0.783322        261
100   1045   5.042016   29.806124       6     0.872846        261
273    411  26.405255  137.418226       6     0.956682        261
419   1689  47.584515  130.864994       6     0.774873        261
456    148  13.651227  142.188874       6     0.975364        261
495    154  41.098848  114.734542       6     0.961176        261
592   1279  89.647920  117.914822       6     0.999527        261
